id,sales
271,55.77762
272,49.008022
273,56.644943
274,59.440525
275,64.20304
276,63.292458
277,59.62769
278,56.7057
279,54.887264
280,56.80549
281,59.098545
282,61.159435
283,61.10895
284,59.575436
285,57.879498
286,57.025463
287,57.61171
288,58.81479
289,59.84577
290,59.97881
291,59.322395
292,58.456734
293,57.979694
294,58.157276
295,58.73062
296,59.261467
297,59.395782
298,59.12214
299,58.696762
300,58.42852
301,58.468765
302,58.731438
303,59.003017
304,59.100388
305,58.991734
306,58.78706
307,58.63981
308,58.637352
309,58.7543
310,58.891212
311,58.95338
312,58.913445
313,58.816734
314,58.73791
315,58.72601
316,58.776535
317,58.84445
318,58.881454
319,58.86871
320,58.82386
321,58.7826
322,58.77165
323,58.792675
324,58.82582
325,58.846848
326,58.84404
327,58.823666
328,58.802486
329,58.794712
330,58.803024
331,58.81893
332,58.83048
333,58.830807
334,58.82177
335,58.811096
336,58.80617
337,58.8092
338,58.816708
339,58.82288
340,58.823868
341,58.819977
342,58.814686
343,58.811768
344,58.812717
345,58.816193
346,58.81942
347,58.8203
348,58.818687
349,58.81611
350,58.814457
351,58.814655
352,58.81623
353,58.817886
354,58.818504
355,58.817867
356,58.81663
357,58.815727
358,58.815693
359,58.81639
360,62.854282
361,58.359272
362,56.86368
363,60.316315
364,62.97363
365,65.19652
366,64.41109
367,62.891235
368,61.32344
369,60.919132
370,61.527115
371,62.413616
372,63.02126
373,62.970715
374,62.567177
375,62.117638
376,61.95121
377,62.06601
378,62.3126
379,62.495094
380,62.517147
381,62.41752
382,62.292164
383,62.230156
384,62.24869
385,62.31291
386,62.367973
387,62.38262
388,62.36003
389,62.325615
390,62.304626
391,62.305916
392,62.32198
393,62.338177
394,62.34441
395,62.339806
396,62.33057
397,62.323883
398,62.32314
399,62.32699
400,62.331615
401,62.333897
402,62.333126
403,62.330715
404,62.328674
405,62.328167
406,62.329037
407,62.33032
408,62.33109
409,62.33102
410,62.330414
411,62.329815
412,62.32959
413,62.32977
414,62.330116
415,62.33036
416,62.330383
417,62.33024
418,62.330067
419,62.329983
420,62.330013
421,62.330105
422,62.33018
423,62.3302
424,62.330166
425,62.330116
426,62.33009
427,62.330093
428,62.330116
429,62.33014
430,62.330147
431,62.33014
432,62.330124
433,62.330116
434,62.330116
435,62.33012
436,62.330128
437,62.33013
438,62.330128
439,62.330128
440,62.330124
441,62.330124
442,62.330124
443,62.330124
444,62.330128
445,62.330128
446,62.330124
447,62.330124
448,62.330124
449,62.330124
450,51.46204
451,48.612843
452,48.23936
453,48.256226
454,48.724014
455,49.828945
456,49.74962
457,49.84152
458,49.18202
459,49.00558
460,48.897232
461,49.111958
462,49.34544
463,49.43722
464,49.42198
465,49.27387
466,49.18835
467,49.149647
468,49.205097
469,49.270084
470,49.311935
471,49.307865
472,49.27206
473,49.240288
474,49.226818
475,49.23898
476,49.258457
477,49.273045
478,49.273693
479,49.2646
480,49.254227
481,49.249306
482,49.251656
483,49.257374
484,49.26215
485,49.263046
486,49.26075
487,49.25757
488,49.255787
489,49.256123
490,49.257736
491,49.259262
492,49.25974
493,49.259193
494,49.258247
495,49.257626
496,49.257618
497,49.258057
498,49.258533
499,49.258736
500,49.258617
501,49.258347
502,49.258137
503,49.258102
504,49.258217
505,49.25836
506,49.25844
507,49.25842
508,49.258343
509,49.258274
510,49.258255
511,49.25828
512,49.258324
513,49.258354
514,49.25835
515,49.25833
516,49.25831
517,49.2583
518,49.258305
519,49.25832
520,49.258327
521,49.258327
522,49.258324
523,49.258316
524,49.258312
525,49.258316
526,49.25832
527,49.25832
528,49.258324
529,49.25832
530,49.25832
531,49.258316
532,49.258316
533,49.25832
534,49.25832
535,49.25832
536,49.25832
537,49.25832
538,49.25832
539,49.25832
540,46.142128
541,45.26562
542,42.320824
543,46.40014
544,48.747837
545,50.40381
546,50.080643
547,48.41117
548,47.454742
549,46.87255
550,47.488934
551,48.054348
552,48.5665
553,48.540413
554,48.27405
555,47.978035
556,47.834995
557,47.903446
558,48.03952
559,48.16579
560,48.187332
561,48.142624
562,48.071686
563,48.03137
564,48.0336
565,48.062412
566,48.092316
567,48.10357
568,48.097054
569,48.081753
570,48.07066
571,48.068542
572,48.07386
573,48.080753
574,48.08453
575,48.084023
576,48.080948
577,48.0781
578,48.07707
579,48.07789
580,48.07941
581,48.080486
582,48.080612
583,48.080044
584,48.07936
585,48.07901
586,48.079094
587,48.07941
588,48.07969
589,48.079777
590,48.079685
591,48.07953
592,48.07943
593,48.079422
594,48.079483
595,48.07955
596,48.079582
597,48.07957
598,48.079536
599,48.07951
600,48.079506
601,48.079514
602,48.07953
603,48.07954
604,48.07954
605,48.079533
606,48.079525
607,48.079525
608,48.079525
609,48.07953
610,48.079533
611,48.079533
612,48.07953
613,48.07953
614,48.07953
615,48.07953
616,48.07953
617,48.07953
618,48.07953
619,48.07953
620,48.07953
621,48.07953
622,48.07953
623,48.07953
624,48.07953
625,48.07953
626,48.07953
627,48.07953
628,48.07953
629,48.07953
630,44.499443
631,44.091892
632,44.069748
633,44.068542
634,44.068478
635,44.068474
636,44.068474
637,44.068474
638,44.068474
639,44.068474
640,44.068474
641,44.068474
642,44.068474
643,44.068474
644,44.068474
645,44.068474
646,44.068474
647,44.068474
648,44.068474
649,44.068474
650,44.068474
651,44.068474
652,44.068474
653,44.068474
654,44.068474
655,44.068474
656,44.068474
657,44.068474
658,44.068474
659,44.068474
660,44.068474
661,44.068474
662,44.068474
663,44.068474
664,44.068474
665,44.068474
666,44.068474
667,44.068474
668,44.068474
669,44.068474
670,44.068474
671,44.068474
672,44.068474
673,44.068474
674,44.068474
675,44.068474
676,44.068474
677,44.068474
678,44.068474
679,44.068474
680,44.068474
681,44.068474
682,44.068474
683,44.068474
684,44.068474
685,44.068474
686,44.068474
687,44.068474
688,44.068474
689,44.068474
690,44.068474
691,44.068474
692,44.068474
693,44.068474
694,44.068474
695,44.068474
696,44.068474
697,44.068474
698,44.068474
699,44.068474
700,44.068474
701,44.068474
702,44.068474
703,44.068474
704,44.068474
705,44.068474
706,44.068474
707,44.068474
708,44.068474
709,44.068474
710,44.068474
711,44.068474
712,44.068474
713,44.068474
714,44.068474
715,44.068474
716,44.068474
717,44.068474
718,44.068474
719,44.068474
720,76.15029
721,77.14891
722,70.004456
723,73.571884
724,75.07033
725,77.91048
726,78.78159
727,77.18078
728,76.00255
729,74.55471
730,74.98102
731,75.68517
732,76.63025
733,76.91804
734,76.58746
735,76.072266
736,75.65738
737,75.680115
738,75.92814
739,76.23613
740,76.35898
741,76.280624
742,76.1046
743,75.96505
744,75.949196
745,76.02679
746,76.128296
747,76.17846
748,76.16085
749,76.10435
750,76.05566
751,76.0444
752,76.06715
753,76.10063
754,76.12007
755,76.117004
756,76.09936
757,76.08242
758,76.076904
759,76.08323
760,76.094185
761,76.10145
762,76.10138
763,76.09598
764,76.090164
765,76.087776
766,76.089424
767,76.092964
768,76.09561
769,76.0959
770,76.09429
771,76.09232
772,76.09136
773,76.09174
774,76.09287
775,76.09382
776,76.09402
777,76.09355
778,76.092896
779,76.09252
780,76.0926
781,76.09295
782,76.09328
783,76.093376
784,76.09325
785,76.09303
786,76.092896
787,76.092896
788,76.09301
789,76.09312
790,76.09316
791,76.09313
792,76.09306
793,76.09301
794,76.093
795,76.09304
796,76.09308
797,76.093094
798,76.09309
799,76.09306
800,76.09305
801,76.09304
802,76.09305
803,76.09306
804,76.09307
805,76.09307
806,76.09306
807,76.093056
808,76.093056
809,76.093056
810,66.37698
811,60.261536
812,58.205227
813,63.48363
814,68.16011
815,72.36981
816,70.81516
817,67.24565
818,63.935207
819,63.3878
820,64.93848
821,67.52194
822,68.85784
823,68.47214
824,66.95255
825,65.61988
826,65.26417
827,65.96694
828,66.98444
829,67.576546
830,67.43443
831,66.82445
832,66.25109
833,66.09917
834,66.37319
835,66.79538
836,67.04833
837,67.000946
838,66.75055
839,66.511505
840,66.44157
841,66.55019
842,66.724525
843,66.832985
844,66.81716
845,66.715454
846,66.615295
847,66.58366
848,66.626526
849,66.69854
850,66.744804
851,66.73996
852,66.69864
853,66.65673
854,66.642525
855,66.6594
856,66.6891
857,66.70882
858,66.70752
859,66.69076
860,66.67323
861,66.6669
862,66.673515
863,66.68576
864,66.694145
865,66.6939
866,66.6871
867,66.679794
868,66.67699
869,66.679565
870,66.68461
871,66.68817
872,66.68819
873,66.68544
874,66.68239
875,66.68115
876,66.68215
877,66.68423
878,66.68574
879,66.6858
880,66.684685
881,66.68341
882,66.68287
883,66.68326
884,66.68411
885,66.684746
886,66.68479
887,66.68435
888,66.683815
889,66.68358
890,66.68373
891,66.68408
892,66.68435
893,66.68438
894,66.6842
895,66.683975
896,66.68387
897,66.68393
898,66.684074
899,66.68419
900,46.10247
901,51.36488
902,52.163124
903,59.609344
904,55.407185
905,56.06829
906,51.92915
907,52.1669
908,52.298786
909,53.64173
910,54.626358
911,54.575638
912,54.270554
913,53.524647
914,53.325542
915,53.331734
916,53.66171
917,53.904358
918,53.985878
919,53.89769
920,53.73869
921,53.645954
922,53.637367
923,53.70613
924,53.774628
925,53.80789
926,53.793034
927,53.756134
928,53.726578
929,53.71968
930,53.733112
931,53.75146
932,53.762486
933,53.76137
934,53.752934
935,53.744545
936,53.741383
937,53.743706
938,53.748318
939,53.751694
940,53.752132
941,53.750324
942,53.74808
943,53.746925
944,53.74721
945,53.748306
946,53.74928
947,53.749573
948,53.74923
949,53.748657
950,53.748283
951,53.748272
952,53.748512
953,53.74878
954,53.7489
955,53.748848
956,53.748707
957,53.748596
958,53.748573
959,53.748623
960,53.74869
961,53.748734
962,53.74873
963,53.748695
964,53.748665
965,53.748653
966,53.74866
967,53.74868
968,53.74869
969,53.74869
970,53.748688
971,53.748676
972,53.748672
973,53.748676
974,53.74868
975,53.748684
976,53.748684
977,53.748684
978,53.74868
979,53.74868
980,53.74868
981,53.74868
982,53.74868
983,53.74868
984,53.74868
985,53.74868
986,53.74868
987,53.74868
988,53.74868
989,53.74868
990,69.514404
991,70.21593
992,73.46824
993,73.0982
994,77.583115
995,72.534996
996,76.470116
997,74.069016
998,75.167015
999,74.92324
1000,74.734795
1001,75.05825
1002,74.76363
1003,74.9668
1004,74.85743
1005,74.89717
1006,74.897995
1007,74.879974
1008,74.90054
1009,74.8844
1010,74.89431
1011,74.88973
1012,74.89079
1013,74.89153
1014,74.89022
1015,74.891426
1016,74.89059
1017,74.891045
1018,74.89088
1019,74.89088
1020,74.890945
1021,74.89086
1022,74.89093
1023,74.890884
1024,74.89091
1025,74.8909
1026,74.8909
1027,74.89091
1028,74.8909
1029,74.8909
1030,74.8909
1031,74.8909
1032,74.8909
1033,74.8909
1034,74.8909
1035,74.8909
1036,74.8909
1037,74.8909
1038,74.8909
1039,74.8909
1040,74.8909
1041,74.8909
1042,74.8909
1043,74.8909
1044,74.8909
1045,74.8909
1046,74.8909
1047,74.8909
1048,74.8909
1049,74.8909
1050,74.8909
1051,74.8909
1052,74.8909
1053,74.8909
1054,74.8909
1055,74.8909
1056,74.8909
1057,74.8909
1058,74.8909
1059,74.8909
1060,74.8909
1061,74.8909
1062,74.8909
1063,74.8909
1064,74.8909
1065,74.8909
1066,74.8909
1067,74.8909
1068,74.8909
1069,74.8909
1070,74.8909
1071,74.8909
1072,74.8909
1073,74.8909
1074,74.8909
1075,74.8909
1076,74.8909
1077,74.8909
1078,74.8909
1079,74.8909
1080,73.95493
1081,69.0391
1082,68.03026
1083,76.59433
1084,80.54883
1085,77.663284
1086,79.76882
1087,78.23244
1088,79.353516
1089,78.535484
1090,79.13239
1091,78.69683
1092,79.014656
1093,78.782745
1094,78.951965
1095,78.82849
1096,78.91859
1097,78.852844
1098,78.90082
1099,78.865814
1100,78.89136
1101,78.87272
1102,78.886314
1103,78.876396
1104,78.88364
1105,78.87835
1106,78.8822
1107,78.879395
1108,78.88145
1109,78.879944
1110,78.88104
1111,78.88024
1112,78.88082
1113,78.8804
1114,78.88071
1115,78.880486
1116,78.880646
1117,78.88053
1118,78.880615
1119,78.880554
1120,78.8806
1121,78.88056
1122,78.88059
1123,78.88057
1124,78.880585
1125,78.88058
1126,78.880585
1127,78.88058
1128,78.88058
1129,78.88058
1130,78.88058
1131,78.88058
1132,78.88058
1133,78.88058
1134,78.88058
1135,78.88058
1136,78.88058
1137,78.88058
1138,78.88058
1139,78.88058
1140,78.88058
1141,78.88058
1142,78.88058
1143,78.88058
1144,78.88058
1145,78.88058
1146,78.88058
1147,78.88058
1148,78.88058
1149,78.88058
1150,78.88058
1151,78.88058
1152,78.88058
1153,78.88058
1154,78.88058
1155,78.88058
1156,78.88058
1157,78.88058
1158,78.88058
1159,78.88058
1160,78.88058
1161,78.88058
1162,78.88058
1163,78.88058
1164,78.88058
1165,78.88058
1166,78.88058
1167,78.88058
1168,78.88058
1169,78.88058
1170,71.56859
1171,64.806015
1172,66.67388
1173,67.9365
1174,76.73705
1175,82.062706
1176,79.965775
1177,74.26276
1178,67.81349
1179,65.73103
1180,69.59523
1181,75.92478
1182,80.19764
1183,79.40702
1184,74.29509
1185,68.85039
1186,67.02526
1187,69.95975
1188,75.30658
1189,79.054535
1190,78.558784
1191,74.38897
1192,69.750626
1193,68.037674
1194,70.35285
1195,74.81749
1196,78.08355
1197,77.83618
1198,74.42579
1199,70.4842
1200,68.90109
1201,70.712074
1202,74.43634
1203,77.27486
1204,77.20827
1205,74.42618
1206,71.08202
1207,69.63294
1208,71.039696
1209,74.14133
1210,76.60184
1211,76.66462
1212,74.40062
1213,71.56794
1214,70.25241
1215,71.33612
1216,73.91504
1217,76.04266
1218,76.19503
1219,74.35746
1220,71.96184
1221,70.77592
1222,71.60257
1223,73.74332
1224,75.57885
1225,75.79032
1226,74.30303
1227,72.28021
1228,71.21764
1229,71.8407
1230,73.61472
1231,75.19479
1232,75.442276
1233,74.242134
1234,72.53675
1235,71.58979
1236,72.05244
1237,73.52001
1238,74.87734
1239,75.14357
1240,74.1783
1241,72.742744
1242,71.90283
1243,72.23987
1244,73.45175
1245,74.61542
1246,74.88771
1247,74.11411
1248,72.907555
1249,72.16575
1250,72.4051
1251,73.403984
1252,74.39972
1253,74.66896
1254,74.0514
1255,73.038864
1256,72.38624
1257,72.550224
1258,73.37197
1259,74.22243
1260,68.19417
1261,63.992634
1262,64.9563
1263,67.07983
1264,73.80942
1265,73.9803
1266,73.97229
1267,69.9999
1268,67.98067
1269,67.565704
1270,69.06712
1271,71.25874
1272,72.103004
1273,71.85021
1274,70.43423
1275,69.39166
1276,69.098366
1277,69.70933
1278,70.58925
1279,71.08866
1280,70.99881
1281,70.45792
1282,69.96133
1283,69.79373
1284,70.01705
1285,70.389015
1286,70.63697
1287,70.62486
1288,70.4128
1289,70.18737
1290,70.09601
1291,70.17334
1292,70.33037
1293,70.44776
1294,70.45624
1295,70.373405
1296,70.27363
1297,70.22586
1298,70.25083
1299,70.31628
1300,70.37064
1301,70.38036
1302,70.34862
1303,70.30517
1304,70.281105
1305,70.288185
1306,70.315056
1307,70.33982
1308,70.346596
1309,70.33477
1310,70.3161
1311,70.304344
1312,70.30577
1313,70.31663
1314,70.32775
1315,70.33176
1316,70.32752
1317,70.3196
1318,70.313995
1319,70.3139
1320,70.31821
1321,70.323135
1322,70.32531
1323,70.32388
1324,70.320564
1325,70.31795
1326,70.317604
1327,70.319275
1328,70.32143
1329,70.32255
1330,70.322105
1331,70.32074
1332,70.319534
1333,70.31926
1334,70.31989
1335,70.32082
1336,70.32137
1337,70.321266
1338,70.32071
1339,70.32017
1340,70.31999
1341,70.32022
1342,70.32062
1343,70.320885
1344,70.32088
1345,70.32065
1346,70.32041
1347,70.32031
1348,70.32039
1349,70.32056
1350,43.4986
1351,43.598087
1352,44.803764
1353,46.55157
1354,49.154842
1355,48.29094
1356,46.990723
1357,45.879696
1358,45.385437
1359,45.692562
1360,46.665367
1361,47.21572
1362,47.238876
1363,46.874287
1364,46.41267
1365,46.162323
1366,46.267803
1367,46.53654
1368,46.763535
1369,46.823933
1370,46.71856
1371,46.553917
1372,46.45512
1373,46.464146
1374,46.546833
1375,46.63312
1376,46.667385
1377,46.640926
1378,46.587
1379,46.54656
1380,46.541397
1381,46.565723
1382,46.596523
1383,46.612583
1384,46.607704
1385,46.590427
1386,46.57485
1387,46.570354
1388,46.576897
1389,46.587452
1390,46.59433
1391,46.59416
1392,46.58888
1393,46.583153
1394,46.58071
1395,46.58223
1396,46.58572
1397,46.588467
1398,46.588936
1399,46.58742
1400,46.5854
1401,46.584274
1402,46.584522
1403,46.58563
1404,46.58667
1405,46.58701
1406,46.586617
1407,46.585926
1408,46.585457
1409,46.58544
1410,46.585777
1411,46.586155
1412,46.58633
1413,46.586243
1414,46.586018
1415,46.58583
1416,46.585793
1417,46.585888
1418,46.586018
1419,46.586098
1420,46.586086
1421,46.586014
1422,46.585945
1423,46.58592
1424,46.585945
1425,46.585987
1426,46.58602
1427,46.58602
1428,46.586002
1429,46.585976
1430,46.585964
1431,46.585968
1432,46.585983
1433,46.586
1434,46.586
1435,46.585995
1436,46.585987
1437,46.58598
1438,46.58598
1439,46.585983
1440,43.019398
1441,40.650623
1442,40.295372
1443,46.73662
1444,45.968918
1445,48.13419
1446,45.433212
1447,44.497665
1448,43.686153
1449,43.92567
1450,44.94689
1451,45.38737
1452,45.662125
1453,45.248917
1454,44.887215
1455,44.64283
1456,44.682236
1457,44.89414
1458,45.065033
1459,45.135426
1460,45.064407
1461,44.960846
1462,44.887512
1463,44.885414
1464,44.932648
1465,44.982952
1466,45.006317
1467,44.994717
1468,44.967865
1469,44.946285
1470,44.942158
1471,44.952415
1472,44.96611
1473,44.9738
1474,44.972466
1475,44.96589
1476,44.95973
1477,44.95771
1478,44.959766
1479,44.96334
1480,44.965744
1481,44.965847
1482,44.964317
1483,44.962612
1484,44.96185
1485,44.9622
1486,44.9631
1487,44.963818
1488,44.963963
1489,44.963627
1490,44.963173
1491,44.962914
1492,44.96295
1493,44.963173
1494,44.963375
1495,44.963444
1496,44.96338
1497,44.96326
1498,44.96318
1499,44.963177
1500,44.963226
1501,44.963284
1502,44.963306
1503,44.963295
1504,44.96327
1505,44.96324
1506,44.963238
1507,44.96325
1508,44.963264
1509,44.963272
1510,44.963272
1511,44.963264
1512,44.963257
1513,44.963257
1514,44.963257
1515,44.96326
1516,44.963264
1517,44.963264
1518,44.963264
1519,44.96326
1520,44.96326
1521,44.96326
1522,44.96326
1523,44.96326
1524,44.96326
1525,44.96326
1526,44.96326
1527,44.96326
1528,44.96326
1529,44.96326
1530,42.638283
1531,42.229706
1532,44.34951
1533,42.25302
1534,44.271664
1535,42.578
1536,43.66346
1537,42.880898
1538,43.335373
1539,43.147675
1540,43.245117
1541,43.25434
1542,43.202934
1543,43.24746
1544,43.1897
1545,43.232254
1546,43.204884
1547,43.228775
1548,43.217865
1549,43.22354
1550,43.219765
1551,43.218918
1552,43.21966
1553,43.218666
1554,43.22047
1555,43.21964
1556,43.220455
1557,43.21974
1558,43.219925
1559,43.21968
1560,43.219784
1561,43.219833
1562,43.219856
1563,43.219902
1564,43.219852
1565,43.21986
1566,43.219826
1567,43.21984
1568,43.219837
1569,43.21985
1570,43.21985
1571,43.21985
1572,43.21985
1573,43.219845
1574,43.219845
1575,43.219845
1576,43.219845
1577,43.219845
1578,43.219845
1579,43.219845
1580,43.219845
1581,43.219845
1582,43.219845
1583,43.219845
1584,43.219845
1585,43.219845
1586,43.219845
1587,43.219845
1588,43.219845
1589,43.219845
1590,43.219845
1591,43.219845
1592,43.219845
1593,43.219845
1594,43.219845
1595,43.219845
1596,43.219845
1597,43.219845
1598,43.219845
1599,43.219845
1600,43.219845
1601,43.219845
1602,43.219845
1603,43.219845
1604,43.219845
1605,43.219845
1606,43.219845
1607,43.219845
1608,43.219845
1609,43.219845
1610,43.219845
1611,43.219845
1612,43.219845
1613,43.219845
1614,43.219845
1615,43.219845
1616,43.219845
1617,43.219845
1618,43.219845
1619,43.219845
1620,73.21701
1621,66.26755
1622,66.65602
1623,73.675476
1624,74.97524
1625,79.094376
1626,74.95236
1627,73.0954
1628,70.262024
1629,70.60035
1630,72.6498
1631,74.31498
1632,75.44984
1633,74.42324
1634,73.2393
1635,72.06063
1636,72.06526
1637,72.82117
1638,73.69822
1639,74.16385
1640,73.88256
1641,73.31181
1642,72.79096
1643,72.72166
1644,73.01704
1645,73.421455
1646,73.64701
1647,73.571075
1648,73.32047
1649,73.08334
1650,73.024
1651,73.13774
1652,73.31723
1653,73.42934
1654,73.4134
1655,73.30799
1656,73.199524
1657,73.16174
1658,73.20379
1659,73.28206
1660,73.33705
1661,73.33736
1662,73.29423
1663,73.24495
1664,73.22352
1665,73.23814
1666,73.2718
1667,73.29826
1668,73.3016
1669,73.284386
1670,73.26224
1671,73.25082
1672,73.25542
1673,73.26969
1674,73.2822
1675,73.285065
1676,73.27839
1677,73.26856
1678,73.26272
1679,73.26389
1680,73.26985
1681,73.27567
1682,73.27754
1683,73.27504
1684,73.27074
1685,73.26783
1686,73.26796
1687,73.27041
1688,73.27308
1689,73.27416
1690,73.27327
1691,73.27141
1692,73.27
1693,73.26988
1694,73.27087
1695,73.27207
1696,73.27266
1697,73.27237
1698,73.271576
1699,73.270905
1700,73.270775
1701,73.271164
1702,73.2717
1703,73.272
1704,73.27192
1705,73.27158
1706,73.27127
1707,73.27119
1708,73.27133
1709,73.27157
1710,65.33474
1711,64.504005
1712,64.99041
1713,68.129395
1714,67.28787
1715,68.33271
1716,67.67428
1717,68.19677
1718,67.81783
1719,68.10205
1720,67.89159
1721,68.048195
1722,67.93187
1723,68.01833
1724,67.95409
1725,68.00183
1726,67.966354
1727,67.992714
1728,67.97312
1729,67.987686
1730,67.97686
1731,67.9849
1732,67.97893
1733,67.98337
1734,67.98007
1735,67.98252
1736,67.9807
1737,67.982056
1738,67.98105
1739,67.9818
1740,67.98124
1741,67.98165
1742,67.981346
1743,67.981575
1744,67.98141
1745,67.98153
1746,67.98144
1747,67.98151
1748,67.98145
1749,67.98149
1750,67.98146
1751,67.98148
1752,67.98147
1753,67.98148
1754,67.981476
1755,67.981476
1756,67.981476
1757,67.981476
1758,67.981476
1759,67.981476
1760,67.981476
1761,67.981476
1762,67.981476
1763,67.981476
1764,67.981476
1765,67.981476
1766,67.981476
1767,67.981476
1768,67.981476
1769,67.981476
1770,67.981476
1771,67.981476
1772,67.981476
1773,67.981476
1774,67.981476
1775,67.981476
1776,67.981476
1777,67.981476
1778,67.981476
1779,67.981476
1780,67.981476
1781,67.981476
1782,67.981476
1783,67.981476
1784,67.981476
1785,67.981476
1786,67.981476
1787,67.981476
1788,67.981476
1789,67.981476
1790,67.981476
1791,67.981476
1792,67.981476
1793,67.981476
1794,67.981476
1795,67.981476
1796,67.981476
1797,67.981476
1798,67.981476
1799,67.981476
1800,55.52312
1801,55.024845
1802,55.024845
1803,55.024845
1804,55.024845
1805,55.024845
1806,55.024845
1807,55.024845
1808,55.024845
1809,55.024845
1810,55.024845
1811,55.024845
1812,55.024845
1813,55.024845
1814,55.024845
1815,55.024845
1816,55.024845
1817,55.024845
1818,55.024845
1819,55.024845
1820,55.024845
1821,55.024845
1822,55.024845
1823,55.024845
1824,55.024845
1825,55.024845
1826,55.024845
1827,55.024845
1828,55.024845
1829,55.024845
1830,55.024845
1831,55.024845
1832,55.024845
1833,55.024845
1834,55.024845
1835,55.024845
1836,55.024845
1837,55.024845
1838,55.024845
1839,55.024845
1840,55.024845
1841,55.024845
1842,55.024845
1843,55.024845
1844,55.024845
1845,55.024845
1846,55.024845
1847,55.024845
1848,55.024845
1849,55.024845
1850,55.024845
1851,55.024845
1852,55.024845
1853,55.024845
1854,55.024845
1855,55.024845
1856,55.024845
1857,55.024845
1858,55.024845
1859,55.024845
1860,55.024845
1861,55.024845
1862,55.024845
1863,55.024845
1864,55.024845
1865,55.024845
1866,55.024845
1867,55.024845
1868,55.024845
1869,55.024845
1870,55.024845
1871,55.024845
1872,55.024845
1873,55.024845
